id,activeOnDatingApps,activeOnDatingAppsLastChangedAt,additionalComments,additionalCommentsLastChangedAt,appsUsed,appsUsedLastChangedAt,attribute-Age,attribute-AgeLastChangedAt,attribute-Appearance,attribute-AppearanceLastChangedAt,attribute-Beard,attribute-BeardLastChangedAt,attribute-Clothes,attribute-ClothesLastChangedAt,attribute-Facial Expression,attribute-Facial ExpressionLastChangedAt,attribute-Glasses,attribute-GlassesLastChangedAt,attribute-Hair,attribute-HairLastChangedAt,attribute-Hobbies,attribute-HobbiesLastChangedAt,attribute-Job,attribute-JobLastChangedAt,attribute-Pose,attribute-PoseLastChangedAt,batchID,batchIDLastChangedAt,chosenCharacterBeard,chosenCharacterBeardLastChangedAt,chosenCharacterGlasses,chosenCharacterGlassesLastChangedAt,chosenCharacterHair,chosenCharacterHairLastChangedAt,chosenCharacterHobby,chosenCharacterHobbyLastChangedAt,chosenCharacterInfluenceAge,chosenCharacterInfluenceAgeLastChangedAt,chosenCharacterInfluenceAppearance,chosenCharacterInfluenceAppearanceLastChangedAt,chosenCharacterInfluenceBeard,chosenCharacterInfluenceBeardLastChangedAt,chosenCharacterInfluenceClothes,chosenCharacterInfluenceClothesLastChangedAt,chosenCharacterInfluenceFacialExpression,chosenCharacterInfluenceFacialExpressionLastChangedAt,chosenCharacterInfluenceGlasses,chosenCharacterInfluenceGlassesLastChangedAt,chosenCharacterInfluenceHair,chosenCharacterInfluenceHairLastChangedAt,chosenCharacterInfluenceHobbies,chosenCharacterInfluenceHobbiesLastChangedAt,chosenCharacterInfluenceJob,chosenCharacterInfluenceJobLastChangedAt,chosenCharacterInfluencePose,chosenCharacterInfluencePoseLastChangedAt,chosenCharacterSimilar_age,chosenCharacterSimilar_ageLastChangedAt,chosenCharacterSimilar_appearance,chosenCharacterSimilar_appearanceLastChangedAt,chosenCharacterSimilar_beard,chosenCharacterSimilar_beardLastChangedAt,chosenCharacterSimilar_clothes,chosenCharacterSimilar_clothesLastChangedAt,chosenCharacterSimilar_glasses,chosenCharacterSimilar_glassesLastChangedAt,chosenCharacterSimilar_hair,chosenCharacterSimilar_hairLastChangedAt,chosenCharacterSimilar_hobbies,chosenCharacterSimilar_hobbiesLastChangedAt,chosenCharacterSimilar_job,chosenCharacterSimilar_jobLastChangedAt,chosenProfile,chosenProfileLastChangedAt,dislikedProfile,dislikedProfileLastChangedAt,factor-Age,factor-AgeLastChangedAt,factor-Appearance,factor-AppearanceLastChangedAt,factor-Dietary preferences,factor-Dietary preferencesLastChangedAt,factor-Education Level,factor-Education LevelLastChangedAt,factor-Ethnicity,factor-EthnicityLastChangedAt,factor-Height,factor-HeightLastChangedAt,factor-Hobbies,factor-HobbiesLastChangedAt,factor-Income level,factor-Income levelLastChangedAt,factor-Language spoken,factor-Language spokenLastChangedAt,factor-Mental Health,factor-Mental HealthLastChangedAt,factor-Nationality,factor-NationalityLastChangedAt,factor-Number of children,factor-Number of childrenLastChangedAt,factor-Pet ownership,factor-Pet ownershipLastChangedAt,factor-Physical Health,factor-Physical HealthLastChangedAt,factor-Political affiliation,factor-Political affiliationLastChangedAt,factor-Popularity on App,factor-Popularity on AppLastChangedAt,factor-Profession,factor-ProfessionLastChangedAt,factor-Race / Ethnicity,factor-Race / EthnicityLastChangedAt,factor-Relationship history,factor-Relationship historyLastChangedAt,factor-Social media activity,factor-Social media activityLastChangedAt,frequency,frequencyLastChangedAt,gameID,gameIDLastChangedAt,likedProfile,likedProfileLastChangedAt,ownProfileID,ownProfileIDLastChangedAt,playerID,playerIDLastChangedAt,recommend-Age,recommend-AgeLastChangedAt,recommend-Appearance,recommend-AppearanceLastChangedAt,recommend-Dietary preferences,recommend-Dietary preferencesLastChangedAt,recommend-Education Level,recommend-Education LevelLastChangedAt,recommend-Ethnicity,recommend-EthnicityLastChangedAt,recommend-Height,recommend-HeightLastChangedAt,recommend-Hobbies,recommend-HobbiesLastChangedAt,recommend-Income level,recommend-Income levelLastChangedAt,recommend-Language spoken,recommend-Language spokenLastChangedAt,recommend-Mental Health,recommend-Mental HealthLastChangedAt,recommend-Nationality,recommend-NationalityLastChangedAt,recommend-Number of children,recommend-Number of childrenLastChangedAt,recommend-Pet ownership,recommend-Pet ownershipLastChangedAt,recommend-Physical Health,recommend-Physical HealthLastChangedAt,recommend-Political affiliation,recommend-Political affiliationLastChangedAt,recommend-Popularity on App,recommend-Popularity on AppLastChangedAt,recommend-Profession,recommend-ProfessionLastChangedAt,recommend-Race / Ethnicity,recommend-Race / EthnicityLastChangedAt,recommend-Relationship history,recommend-Relationship historyLastChangedAt,recommend-Social media activity,recommend-Social media activityLastChangedAt,recommendationDiversity,recommendationDiversityLastChangedAt,recommendationQuality,recommendationQualityLastChangedAt,roundID,roundIDLastChangedAt,surveyAttributeAge,surveyAttributeAgeLastChangedAt,surveyAttributeAppearance,surveyAttributeAppearanceLastChangedAt,surveyAttributeBeard,surveyAttributeBeardLastChangedAt,surveyAttributeClothes,surveyAttributeClothesLastChangedAt,surveyAttributeFacialExpression,surveyAttributeFacialExpressionLastChangedAt,surveyAttributeGlasses,surveyAttributeGlassesLastChangedAt,surveyAttributeHair,surveyAttributeHairLastChangedAt,surveyAttributeHobbies,surveyAttributeHobbiesLastChangedAt,surveyAttributeJob,surveyAttributeJobLastChangedAt,surveyAttributePose,surveyAttributePoseLastChangedAt,surveySystemImprovement,surveySystemImprovementLastChangedAt,surveyVariety,surveyVarietyLastChangedAt,systemVariety,systemVarietyLastChangedAt
01HZSHB0N3J5HTAG2SNBY72J4S,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:23:44.291489+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2024-06-07T15:23:45.889492+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:23:44.291489+01:00,31,2024-06-07T15:23:45.884272+01:00,1,2024-06-07T15:23:44.305531+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:23:44.291489+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65A62R52P8AEACB33387,2024-06-07T15:23:44.291489+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHD17GJBQS68QT5PVGAF8EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:34:33.874068+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,2024-06-04T11:34:58.327642+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:34:33.874068+01:00,137,2024-06-04T11:34:58.323869+01:00,1,2024-06-04T11:34:33.878759+01:00,01HZHCN79NFQ1JD9CKATAGXRFQ,2024-06-04T11:34:33.874068+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCNETQ4NVWACHDE1GNZ0WA,2024-06-04T11:34:33.874068+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHDX2CDHPHZ7CSY7FHHE3V7,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:49:46.125562+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,2024-06-04T11:49:48.919634+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:49:46.125562+01:00,203,2024-06-04T11:49:48.918573+01:00,1,2024-06-04T11:49:46.130803+01:00,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:49:46.125562+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDJE2PHV7ASVG2GCBPYD1A,2024-06-04T11:49:46.125562+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMZ9JARN12CEXDW1ZF924JE,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:51:24.760571+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,2024-06-05T20:51:27.654866+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:51:24.760571+01:00,67,2024-06-05T20:51:27.653522+01:00,1,2024-06-05T20:51:24.78798+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:51:24.760571+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYB1EFZNWWT6C1EEMBHEBE,2024-06-05T20:51:24.760571+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMZCWTNMN62YWT91M09XVD1,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:53:13.813842+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,2024-06-05T20:53:16.746955+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:53:13.813842+01:00,170,2024-06-05T20:53:16.745184+01:00,1,2024-06-05T20:53:13.819671+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:53:13.813842+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYB1EV3802HN0T8XP0J6E6,2024-06-05T20:53:13.813842+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEYRJA1DVD8RMVHZZ8HWWA,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:42:05.642449+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2024-06-07T14:42:07.790593+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:42:05.642449+01:00,236,2024-06-07T14:42:07.788277+01:00,1,2024-06-07T14:42:05.65045+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:42:05.642449+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYPF4Y9JR2BJ2RTSS1TH,2024-06-07T14:42:05.642449+01:00,,,,,,,,,,,,,,,,,,,,,worse,2024-06-07T14:42:11.689769+01:00,tooMuch,2024-06-07T14:42:11.691955+01:00,,
01HZSHT56XZC3EMCY87YM1TK7J,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:32:00.477583+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,2024-06-07T15:32:02.88048+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:32:00.477583+01:00,247,2024-06-07T15:32:02.885503+01:00,1,2024-06-07T15:32:00.493202+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:32:00.477583+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65ETCM445ZZHDJMC7QYS,2024-06-07T15:32:00.477583+01:00,,,,,,,,,,,,,,,,,,,,,notSure,2024-06-07T15:32:07.395784+01:00,goodAmount,2024-06-07T15:32:07.401294+01:00,,
01HZSM66PFD2JH57ZV00A6Z3GW,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:13:32.367586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2024-06-07T16:13:33.976297+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:13:32.367586+01:00,170,2024-06-07T16:13:33.968857+01:00,1,2024-06-07T16:13:32.388466+01:00,01HZSM3A6Z3TC1M6YMHBNRDBP2,2024-06-07T16:13:32.367586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM3C7E268EHYET0M59VEFQ,2024-06-07T16:13:32.367586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSMPBS86B5BRRXQ2TXYHN2,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:25:02.201251+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-09T16:25:04.067383+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:25:02.201251+01:00,66,2024-06-09T16:25:04.063612+01:00,1,2024-06-09T16:25:02.211713+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:25:02.201251+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSF0GANRYHDBGFJJH0RPVS,2024-06-09T16:25:02.201251+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHE08FBM37CG0YMPXGVZXD8,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:51:30.667879+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2024-06-04T11:51:33.308187+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:51:30.667879+01:00,159,2024-06-04T11:51:33.306182+01:00,1,2024-06-04T11:51:30.673213+01:00,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:51:30.667879+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHDJE39X0SWDZQDBZ9Z280T,2024-06-04T11:51:30.667879+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZKXKC7QT97GN4R2P7N19QEB,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:02:34.615601+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2024-06-05T11:02:37.173756+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:02:34.615601+01:00,127,2024-06-05T11:02:37.172565+01:00,1,2024-06-05T11:02:34.621807+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:02:34.615601+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEJXFSEPJBQSGBDS0J7A,2024-06-05T11:02:34.615601+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZKXMA4VPN73NQ74V6ZV5KWC,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:03:05.243841+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,2024-06-05T11:08:24.04045+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:03:05.243841+01:00,38,2024-06-05T11:08:24.039556+01:00,1,2024-06-05T11:03:05.250061+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:03:05.243841+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEK49CN5YCC8F1M2VC7E,2024-06-05T11:03:05.243841+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZKXY9W616SKXGEKZTXFEN2M,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:08:32.646741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,2024-06-05T11:08:37.573957+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:08:32.646741+01:00,177,2024-06-05T11:08:37.572905+01:00,1,2024-06-05T11:08:32.652618+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:08:32.646741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEK6NBMA8TVAAEHWY11W,2024-06-05T11:08:32.646741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN3C6C8VHWYF4B5QXAGFVFR,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:45.128287+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,2024-06-05T22:02:53.013436+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:45.128287+01:00,155,2024-06-05T22:02:53.014212+01:00,1,2024-06-05T22:02:45.133928+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:45.128287+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MSCF0ZN389QSTSBSH8,2024-06-05T22:02:45.128287+01:00,same,2024-06-05T22:02:53.009756+01:00,same,2024-06-05T22:02:53.008221+01:00,,,,,,,,,,,same,2024-06-05T22:02:53.010705+01:00,same,2024-06-05T22:02:53.011786+01:00,,,,,,,,
01HZSFZCHMCFVHE08ETM5N5Y67,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:59:54.676418+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2024-06-07T14:59:56.366426+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:59:54.676418+01:00,185,2024-06-07T14:59:56.363172+01:00,1,2024-06-07T14:59:54.687309+01:00,01HZSFXFDEP143G3FEXRST9NHM,2024-06-07T14:59:54.676418+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFXJ3RP3SCRTF014309AY0,2024-06-07T14:59:54.676418+01:00,,,,,,,,,,,,,,,,,,,,,worse,2024-06-07T15:00:00.563684+01:00,goodAmount,2024-06-07T15:00:00.566864+01:00,,
01HZSGB1034V53M7PWFHWABRB9,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:06:16.067507+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2024-06-07T15:06:17.546557+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:06:16.067507+01:00,232,2024-06-07T15:06:17.539768+01:00,1,2024-06-07T15:06:16.079125+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:06:16.067507+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGA4M8NKXCAXGQA551EE96,2024-06-07T15:06:16.067507+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSYMK4SQD26D7DNE1FM7EE,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:28.068132+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2024-06-09T16:30:29.838508+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:28.068132+01:00,29,2024-06-09T16:30:29.829131+01:00,1,2024-06-09T16:30:28.081072+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:30:28.068132+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXXYZKRWGAT29RNP825FB,2024-06-09T16:30:28.068132+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2J18CRRMJVXS2S7H516J9,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:31:30.188344+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,2024-06-04T08:31:32.679446+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:31:30.188344+01:00,204,2024-06-04T08:31:32.67912+01:00,1,2024-06-04T08:31:30.193539+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:31:30.188344+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBB2YHY62BMMT9JFA8T,2024-06-04T08:31:30.188344+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2KM7FQ1D4S69QA2CHS40S,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:32:22.383338+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2024-06-04T08:32:25.062228+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:32:22.383338+01:00,210,2024-06-04T08:32:25.061875+01:00,1,2024-06-04T08:32:22.387059+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:32:22.383338+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBE1QMJN38WM1XHRTM6,2024-06-04T08:32:22.383338+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJ5G4TR3XB3WP0ZNN1TRQG,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:38:12.122161+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2024-06-07T15:38:13.341936+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:38:12.122161+01:00,191,2024-06-07T15:38:13.336728+01:00,1,2024-06-07T15:38:12.139636+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:38:12.122161+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1Z5WR35NQ9ED3GM0AYB7,2024-06-07T15:38:12.122161+01:00,chosenBetter,2024-06-07T15:38:19.562546+01:00,chosenBetter,2024-06-07T15:38:19.556378+01:00,,,,,,,,,,,chosenBetter,2024-06-07T15:38:19.567742+01:00,chosenBetter,2024-06-07T15:38:19.591124+01:00,,,,,,,,
01HZSMRCPF38M86QN1S509ZM4A,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:23:28.335866+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,2024-06-07T16:23:31.248012+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:23:28.335866+01:00,64,2024-06-07T16:23:31.232457+01:00,1,2024-06-07T16:23:28.358057+01:00,01HZSMQB5DEA0VWEZ5Z3SVA46C,2024-06-07T16:23:28.335866+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQDDSNKWT4CP32R2X9DEY,2024-06-07T16:23:28.335866+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSMRNSPEQZZ45WTV3QTMQJC,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:23:37.654118+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2024-06-07T16:23:41.131513+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:23:37.654118+01:00,133,2024-06-07T16:23:41.139952+01:00,1,2024-06-07T16:23:37.676134+01:00,01HZSMQB5DEA0VWEZ5Z3SVA46C,2024-06-07T16:23:37.654118+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSMQDE60KX35YP06TDXN524,2024-06-07T16:23:37.654118+01:00,chosenBetter,2024-06-07T16:23:46.229618+01:00,chosenBetter,2024-06-07T16:23:46.219933+01:00,,,,,,,,,,,chosenBetter,2024-06-07T16:23:46.236627+01:00,chosenBetter,2024-06-07T16:23:46.243326+01:00,,,,,,,,
01HZMT8078GEE545XPVZRKFJJ6,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:23:10.568741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2024-06-05T19:23:13.46467+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:23:10.568741+01:00,181,2024-06-05T19:23:13.463935+01:00,1,2024-06-05T19:23:10.57329+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:23:10.568741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFKRF22D81B2BHQ3T3R,2024-06-05T19:23:10.568741+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
