id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01HZHCPG9DQDN80JTRQMM2NE32,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.413139+01:00,3000,2024-06-04T11:28:42.413139+01:00,false,2024-06-04T11:28:42.413139+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.413139+01:00,44,2024-06-04T11:28:42.413139+01:00,Round 44,2024-06-04T11:28:42.413139+01:00,1,2024-06-04T11:28:42.648346+01:00,false,2024-06-04T11:28:42.413139+01:00
01HZSH65A62R52P8AEACB33387,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.222303+01:00,3000,2024-06-07T15:21:05.222303+01:00,true,2024-06-07T15:23:45.926578+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.222303+01:00,3,2024-06-07T15:21:05.222303+01:00,Round 3,2024-06-07T15:21:05.222303+01:00,1,2024-06-07T15:21:05.467387+01:00,true,2024-06-07T15:23:44.281154+01:00
01HZSGA4PPXR6ZP9ZZ4J9KJ2PQ,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:05:47.094196+01:00,3000,2024-06-07T15:05:47.094196+01:00,false,2024-06-07T15:05:47.094196+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:05:47.094196+01:00,41,2024-06-07T15:05:47.094196+01:00,Round 41,2024-06-07T15:05:47.094196+01:00,1,2024-06-07T15:05:47.584832+01:00,false,2024-06-07T15:05:47.094196+01:00
01HZN00GPZJAG629RTQD4VB98H,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.767793+01:00,3000,2024-06-05T21:03:56.767793+01:00,true,2024-06-05T21:36:14.957973+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.767793+01:00,26,2024-06-05T21:03:56.767793+01:00,Round 26,2024-06-05T21:03:56.767793+01:00,1,2024-06-05T21:03:56.975802+01:00,true,2024-06-05T21:36:12.945054+01:00
01HZSDZZDHX9F6VNM7JPS7PN9S,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.849593+01:00,3000,2024-06-07T14:25:16.849593+01:00,true,2024-06-07T14:40:15.071985+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.849593+01:00,13,2024-06-07T14:25:16.849593+01:00,Round 13,2024-06-07T14:25:16.849593+01:00,1,2024-06-07T14:25:16.986832+01:00,true,2024-06-07T14:40:13.612792+01:00
01HZSFXJ44YX74DZSZ5RYNK3V0,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.852372+01:00,3000,2024-06-07T14:58:54.852372+01:00,true,2024-06-07T15:05:35.479405+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.852372+01:00,27,2024-06-07T14:58:54.852372+01:00,Round 27,2024-06-07T14:58:54.852372+01:00,1,2024-06-07T14:58:55.172065+01:00,true,2024-06-07T15:00:12.770895+01:00
01HZYT64EZEVS6R4WH2M69J4DT,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.695489+01:00,3000,2024-06-09T16:34:33.695489+01:00,true,2024-06-09T16:36:10.470861+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.695489+01:00,31,2024-06-09T16:34:33.695489+01:00,Round 31,2024-06-09T16:34:33.695489+01:00,1,2024-06-09T16:34:34.235582+01:00,true,2024-06-09T16:36:08.95733+01:00
01HZHCNETRDYBCMJVQ86V7Z6KJ,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.152754+01:00,3000,2024-06-04T11:28:08.152754+01:00,true,2024-06-04T11:35:11.60502+01:00,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.152754+01:00,8,2024-06-04T11:28:08.152754+01:00,Round 8,2024-06-04T11:28:08.152754+01:00,1,2024-06-04T11:28:08.247451+01:00,true,2024-06-04T11:35:04.178118+01:00
01HZH1NMBD2Z5JT5QSSAMKPKH4,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.469696+01:00,3000,2024-06-04T08:15:59.469696+01:00,true,2024-06-04T08:32:09.130942+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.469696+01:00,40,2024-06-04T08:15:59.469696+01:00,Round 40,2024-06-04T08:15:59.469696+01:00,1,2024-06-04T08:15:59.701496+01:00,true,2024-06-04T08:32:02.37989+01:00
01HZSCT52XZST46X8MD6PV38N9,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.469806+01:00,3000,2024-06-07T14:04:37.469806+01:00,true,2024-06-07T14:05:07.070954+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.469806+01:00,1,2024-06-07T14:04:37.469806+01:00,Round 1,2024-06-07T14:04:37.469806+01:00,1,2024-06-07T14:04:37.532159+01:00,true,2024-06-07T14:04:55.888082+01:00
01HZSDZZEWQHG8RRJVVKEP2KAF,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.892112+01:00,3000,2024-06-07T14:25:16.892112+01:00,false,2024-06-07T14:25:16.892112+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.892112+01:00,48,2024-06-07T14:25:16.892112+01:00,Round 48,2024-06-07T14:25:16.892112+01:00,1,2024-06-07T14:25:17.213955+01:00,false,2024-06-07T14:25:16.892112+01:00
01HZSEVYPBDCE5QRW0T0MX4JJ8,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.611664+01:00,3000,2024-06-07T14:40:33.611664+01:00,true,2024-06-07T14:42:03.857553+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.611664+01:00,28,2024-06-07T14:40:33.611664+01:00,Round 28,2024-06-07T14:40:33.611664+01:00,1,2024-06-07T14:40:33.845071+01:00,true,2024-06-07T14:42:02.261081+01:00
01HZSJ1Z34GYS2MZAMRDMSDQ9A,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.356045+01:00,3000,2024-06-07T15:36:16.356045+01:00,true,2024-06-07T15:37:00.510523+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.356045+01:00,5,2024-06-07T15:36:16.356045+01:00,Round 5,2024-06-07T15:36:16.356045+01:00,1,2024-06-07T15:36:16.683158+01:00,true,2024-06-07T15:36:49.768448+01:00
01J01EHY5PP33TZQ44XM64V6BV,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.854224+01:00,3000,2024-06-10T17:09:00.854224+01:00,false,2024-06-10T17:09:00.854224+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.854224+01:00,26,2024-06-10T17:09:00.854224+01:00,Round 26,2024-06-10T17:09:00.854224+01:00,1,2024-06-10T17:09:01.110735+01:00,false,2024-06-10T17:09:00.854224+01:00
01HZSB9PG7NJMEBW1XYD7M0Q44,01HZSB9EFW02P0NZ930JR32NEN,2024-06-07T13:38:09.671428+01:00,3000,2024-06-07T13:38:09.671428+01:00,false,2024-06-07T13:38:09.671428+01:00,01HZSB9EGFEXV1AQ974G5TP5A6,2024-06-07T13:38:09.671428+01:00,40,2024-06-07T13:38:09.671428+01:00,Round 40,2024-06-07T13:38:09.671428+01:00,1,2024-06-07T13:38:09.928201+01:00,false,2024-06-07T13:38:09.671428+01:00
01HZMWMSD37NB3AFGEVFMACYF9,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.723264+01:00,3000,2024-06-05T20:05:06.723264+01:00,true,2024-06-05T20:19:20.948821+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.723264+01:00,29,2024-06-05T20:05:06.723264+01:00,Round 29,2024-06-05T20:05:06.723264+01:00,1,2024-06-05T20:05:06.909495+01:00,true,2024-06-05T20:19:15.071016+01:00
01HZYFBE3JFXWWD91C47VHNJCN,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.074295+01:00,,,false,2024-06-09T13:25:13.074295+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.074295+01:00,51,2024-06-09T13:25:13.074295+01:00,afterRounds,2024-06-09T13:25:13.074295+01:00,2,2024-06-09T13:25:13.50289+01:00,false,2024-06-09T13:25:13.074295+01:00
01HZYSF0KM87T750KR314WFBDE,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.0847+01:00,3000,2024-06-09T16:21:56.0847+01:00,true,2024-06-09T16:29:43.872792+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.0847+01:00,50,2024-06-09T16:21:56.0847+01:00,Round 50,2024-06-09T16:21:56.0847+01:00,1,2024-06-09T16:21:56.641467+01:00,true,2024-06-09T16:29:38.172595+01:00
01HZYSXXYW7FVGCJ8RW8JH2JWP,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.892523+01:00,3000,2024-06-09T16:30:04.892523+01:00,true,2024-06-09T16:30:31.561993+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.892523+01:00,4,2024-06-09T16:30:04.892523+01:00,Round 4,2024-06-09T16:30:04.892523+01:00,1,2024-06-09T16:30:05.111984+01:00,true,2024-06-09T16:30:29.877225+01:00
01HZHCPG9GPBZDKRFTP57YSN3C,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.416376+01:00,3000,2024-06-04T11:28:42.416376+01:00,false,2024-06-04T11:28:42.416376+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.416376+01:00,50,2024-06-04T11:28:42.416376+01:00,Round 50,2024-06-04T11:28:42.416376+01:00,1,2024-06-04T11:28:42.678377+01:00,false,2024-06-04T11:28:42.416376+01:00
01HZN350MZ3YMCWTAA32W231M7,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:58:49.887904+01:00,3000,2024-06-05T21:58:49.887904+01:00,false,2024-06-05T21:58:49.887904+01:00,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:58:49.887904+01:00,39,2024-06-05T21:58:49.887904+01:00,Round 39,2024-06-05T21:58:49.887904+01:00,1,2024-06-05T21:58:50.160777+01:00,false,2024-06-05T21:58:49.887904+01:00
01HZSM3CBKSKNYBSFJETE7EXAB,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.859466+01:00,3000,2024-06-07T16:11:59.859466+01:00,true,2024-06-07T16:22:11.32094+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.859466+01:00,40,2024-06-07T16:11:59.859466+01:00,Round 40,2024-06-07T16:11:59.859466+01:00,1,2024-06-07T16:12:00.706366+01:00,true,2024-06-07T16:22:05.618262+01:00
01HZKWXE0K6578EPMBX2HWZBGN,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.539896+01:00,3000,2024-06-05T10:50:35.539896+01:00,false,2024-06-05T10:50:35.539896+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.539896+01:00,17,2024-06-05T10:50:35.539896+01:00,Round 17,2024-06-05T10:50:35.539896+01:00,1,2024-06-05T10:50:35.666436+01:00,false,2024-06-05T10:50:35.539896+01:00
01HZKWZEJTB4T4MM7EM9H2GHBM,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.658591+01:00,3000,2024-06-05T10:51:41.658591+01:00,true,2024-06-05T11:01:45.074048+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.658591+01:00,31,2024-06-05T10:51:41.658591+01:00,Round 31,2024-06-05T10:51:41.658591+01:00,1,2024-06-05T10:51:41.856386+01:00,true,2024-06-05T11:00:52.816082+01:00
01HZSDZZEMZ0CMFQS8ARQ7H958,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.884283+01:00,3000,2024-06-07T14:25:16.884283+01:00,false,2024-06-07T14:25:16.884283+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.884283+01:00,39,2024-06-07T14:25:16.884283+01:00,Round 39,2024-06-07T14:25:16.884283+01:00,1,2024-06-07T14:25:17.162957+01:00,false,2024-06-07T14:25:16.884283+01:00
01HZSEVYPJ7FF43WKB38KC6GEM,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.618564+01:00,3000,2024-06-07T14:40:33.618564+01:00,true,2024-06-07T14:42:19.617036+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.618564+01:00,32,2024-06-07T14:40:33.618564+01:00,Round 32,2024-06-07T14:40:33.618564+01:00,1,2024-06-07T14:40:33.868573+01:00,true,2024-06-07T14:42:13.273644+01:00
01HZYSF0JKZHDCZ6KPG0TENW1W,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.051382+01:00,3000,2024-06-09T16:21:56.051382+01:00,true,2024-06-09T16:29:12.89818+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.051382+01:00,37,2024-06-09T16:21:56.051382+01:00,Round 37,2024-06-09T16:21:56.051382+01:00,1,2024-06-09T16:21:56.508022+01:00,true,2024-06-09T16:29:11.35613+01:00
01HZHD2T1Z7GPNM70S7B92Y10K,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.631048+01:00,3000,2024-06-04T11:35:25.631048+01:00,false,2024-06-04T11:35:25.631048+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.631048+01:00,5,2024-06-04T11:35:25.631048+01:00,Round 5,2024-06-04T11:35:25.631048+01:00,1,2024-06-04T11:35:25.701928+01:00,false,2024-06-04T11:35:25.631048+01:00
01HZMYB1ET6VXEWZZ02XETJCPX,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.442139+01:00,3000,2024-06-05T20:34:44.442139+01:00,true,2024-06-05T20:53:04.514376+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.442139+01:00,28,2024-06-05T20:34:44.442139+01:00,Round 28,2024-06-05T20:34:44.442139+01:00,1,2024-06-05T20:34:44.641047+01:00,true,2024-06-05T20:53:01.935895+01:00
01HZN00GQ3PNQBQSR5BFG9P1PR,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.771757+01:00,3000,2024-06-05T21:03:56.771757+01:00,false,2024-06-05T21:03:56.771757+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.771757+01:00,32,2024-06-05T21:03:56.771757+01:00,Round 32,2024-06-05T21:03:56.771757+01:00,1,2024-06-05T21:03:57.008196+01:00,false,2024-06-05T21:03:56.771757+01:00
01HZFFZ8CTDZB8ME3WFAMN0BCS,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.106197+01:00,3000,2024-06-03T17:47:26.106197+01:00,true,2024-06-03T17:48:28.333275+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.106197+01:00,1,2024-06-03T17:47:26.106197+01:00,Round 1,2024-06-03T17:47:26.106197+01:00,1,2024-06-03T17:47:26.173006+01:00,true,2024-06-03T17:48:24.974397+01:00
01HZHDJE2HZ5HR815K9K9YM161,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.649783+01:00,3000,2024-06-04T11:43:57.649783+01:00,true,2024-06-04T11:47:09.4194+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.649783+01:00,5,2024-06-04T11:43:57.649783+01:00,Round 5,2024-06-04T11:43:57.649783+01:00,1,2024-06-04T11:43:57.793826+01:00,true,2024-06-04T11:45:15.656606+01:00
01HZHDJE2ZNVX9QYY9K4M4ZFYH,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.66359+01:00,3000,2024-06-04T11:43:57.66359+01:00,true,2024-06-04T11:50:21.701178+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.66359+01:00,18,2024-06-04T11:43:57.66359+01:00,Round 18,2024-06-04T11:43:57.66359+01:00,1,2024-06-04T11:43:57.919209+01:00,true,2024-06-04T11:50:13.124485+01:00
01HZSB9PFYSD04A76468Z2TJA9,01HZSB9EFW02P0NZ930JR32NEN,2024-06-07T13:38:09.662557+01:00,3000,2024-06-07T13:38:09.662557+01:00,false,2024-06-07T13:38:09.662557+01:00,01HZSB9EGFEXV1AQ974G5TP5A6,2024-06-07T13:38:09.662557+01:00,23,2024-06-07T13:38:09.662557+01:00,Round 23,2024-06-07T13:38:09.662557+01:00,1,2024-06-07T13:38:09.827637+01:00,false,2024-06-07T13:38:09.662557+01:00
01HZHCNETY918HCA6QEASPW1WV,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.158042+01:00,3000,2024-06-04T11:28:08.158042+01:00,false,2024-06-04T11:28:08.158042+01:00,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.158042+01:00,18,2024-06-04T11:28:08.158042+01:00,Round 18,2024-06-04T11:28:08.158042+01:00,1,2024-06-04T11:28:08.29638+01:00,false,2024-06-04T11:28:08.158042+01:00
01HZSFXJ3V0VMDAPPJ5P54RT8D,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.843679+01:00,3000,2024-06-07T14:58:54.843679+01:00,true,2024-06-07T15:00:04.655996+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.843679+01:00,22,2024-06-07T14:58:54.843679+01:00,Round 22,2024-06-07T14:58:54.843679+01:00,1,2024-06-07T14:58:55.126999+01:00,true,2024-06-07T15:00:02.918125+01:00
01HZSFXJ5CK7HQTTAZQSZ9V54J,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.892614+01:00,3000,2024-06-07T14:58:54.892614+01:00,false,2024-06-07T14:58:54.892614+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.892614+01:00,47,2024-06-07T14:58:54.892614+01:00,Round 47,2024-06-07T14:58:54.892614+01:00,1,2024-06-07T14:58:55.372334+01:00,false,2024-06-07T14:58:54.892614+01:00
01HZFFZ8D2HB53PR3P2WJT8VM7,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.114157+01:00,3000,2024-06-03T17:47:26.114157+01:00,true,2024-06-03T17:50:03.580959+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.114157+01:00,15,2024-06-03T17:47:26.114157+01:00,Round 15,2024-06-03T17:47:26.114157+01:00,1,2024-06-03T17:47:26.247783+01:00,true,2024-06-03T17:50:00.734414+01:00
01HZSFXJ58A2ZWBJ738X50KQKV,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.888811+01:00,3000,2024-06-07T14:58:54.888811+01:00,false,2024-06-07T14:58:54.888811+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.888811+01:00,45,2024-06-07T14:58:54.888811+01:00,Round 45,2024-06-07T14:58:54.888811+01:00,1,2024-06-07T14:58:55.354128+01:00,false,2024-06-07T14:58:54.888811+01:00
01HZYT64G93GYYFRVNQXG7099F,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.737667+01:00,3000,2024-06-09T16:34:33.737667+01:00,true,2024-06-09T16:37:49.293637+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.737667+01:00,43,2024-06-09T16:34:33.737667+01:00,Round 43,2024-06-09T16:34:33.737667+01:00,1,2024-06-09T16:34:34.370532+01:00,true,2024-06-09T16:37:45.469235+01:00
01HZSEVYNRT0E6C3K995QXWR3X,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.592526+01:00,3000,2024-06-07T14:40:33.592526+01:00,true,2024-06-07T14:41:22.077156+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.592526+01:00,10,2024-06-07T14:40:33.592526+01:00,Round 10,2024-06-07T14:40:33.592526+01:00,1,2024-06-07T14:40:33.719233+01:00,true,2024-06-07T14:41:16.832989+01:00
01HZSFMJ9DCAHFN5FX4KKE9X6F,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:00.109573+01:00,3000,2024-06-07T14:54:00.109573+01:00,true,2024-06-07T14:54:28.821592+01:00,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:00.109573+01:00,2,2024-06-07T14:54:00.109573+01:00,Round 2,2024-06-07T14:54:00.109573+01:00,1,2024-06-07T14:54:00.221608+01:00,true,2024-06-07T14:54:26.650913+01:00
01HZYT64GCGR56Z0053VZ9XP1T,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.740825+01:00,3000,2024-06-09T16:34:33.740825+01:00,false,2024-06-09T16:34:33.740825+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.740825+01:00,46,2024-06-09T16:34:33.740825+01:00,Round 46,2024-06-09T16:34:33.740825+01:00,1,2024-06-09T16:34:34.403791+01:00,false,2024-06-09T16:34:33.740825+01:00
01HZMWMSCVZY81SWJ9BXSKV8E7,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.715446+01:00,3000,2024-06-05T20:05:06.715446+01:00,true,2024-06-05T20:17:09.210846+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.715446+01:00,15,2024-06-05T20:05:06.715446+01:00,Round 15,2024-06-05T20:05:06.715446+01:00,1,2024-06-05T20:05:06.832706+01:00,true,2024-06-05T20:16:59.021684+01:00
01HZSB9PG6XZ9V3GZQCFB4JZKM,01HZSB9EFW02P0NZ930JR32NEN,2024-06-07T13:38:09.670566+01:00,3000,2024-06-07T13:38:09.670566+01:00,false,2024-06-07T13:38:09.670566+01:00,01HZSB9EGFEXV1AQ974G5TP5A6,2024-06-07T13:38:09.670566+01:00,38,2024-06-07T13:38:09.670566+01:00,Round 38,2024-06-07T13:38:09.670566+01:00,1,2024-06-07T13:38:09.910845+01:00,false,2024-06-07T13:38:09.670566+01:00
01HZSGA4N2V3FQZAA4RXET6G8R,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:05:47.042265+01:00,3000,2024-06-07T15:05:47.042265+01:00,true,2024-06-07T15:06:47.290133+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:05:47.042265+01:00,16,2024-06-07T15:05:47.042265+01:00,Round 16,2024-06-07T15:05:47.042265+01:00,1,2024-06-07T15:05:47.329974+01:00,true,2024-06-07T15:06:45.168029+01:00
01HZSGTG2ER7AWVM3DTBA8Y9AW,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:43.022036+01:00,3000,2024-06-07T15:14:43.022036+01:00,false,2024-06-07T15:14:43.022036+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:43.022036+01:00,50,2024-06-07T15:14:43.022036+01:00,Round 50,2024-06-07T15:14:43.022036+01:00,1,2024-06-07T15:14:43.62133+01:00,false,2024-06-07T15:14:43.022036+01:00
01HZKWXE0JCYHPHV1K5WV7KFJY,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.538123+01:00,3000,2024-06-05T10:50:35.538123+01:00,false,2024-06-05T10:50:35.538123+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.538123+01:00,10,2024-06-05T10:50:35.538123+01:00,Round 10,2024-06-05T10:50:35.538123+01:00,1,2024-06-05T10:50:35.63529+01:00,false,2024-06-05T10:50:35.538123+01:00
01HZHCPG8XTT3SVWZ3NRKNC2YE,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.397586+01:00,3000,2024-06-04T11:28:42.397586+01:00,false,2024-06-04T11:28:42.397586+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.397586+01:00,16,2024-06-04T11:28:42.397586+01:00,Round 16,2024-06-04T11:28:42.397586+01:00,1,2024-06-04T11:28:42.518163+01:00,false,2024-06-04T11:28:42.397586+01:00
01HZHCNETZ22DSK508MPS64T92,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.159645+01:00,3000,2024-06-04T11:28:08.159645+01:00,false,2024-06-04T11:28:08.159645+01:00,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.159645+01:00,30,2024-06-04T11:28:08.159645+01:00,Round 30,2024-06-04T11:28:08.159645+01:00,1,2024-06-04T11:28:08.351708+01:00,false,2024-06-04T11:28:08.159645+01:00
01HZSH65EMYN6ZTZXNC3BC7PQR,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.36418+01:00,3000,2024-06-07T15:21:05.36418+01:00,true,2024-06-07T15:31:58.144097+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.36418+01:00,48,2024-06-07T15:21:05.36418+01:00,Round 48,2024-06-07T15:21:05.36418+01:00,1,2024-06-07T15:21:06.054285+01:00,true,2024-06-07T15:31:55.657969+01:00
01HZSB9PG3SD9BS6RH4Q1G1BDP,01HZSB9EFW02P0NZ930JR32NEN,2024-06-07T13:38:09.667162+01:00,3000,2024-06-07T13:38:09.667162+01:00,false,2024-06-07T13:38:09.667162+01:00,01HZSB9EGFEXV1AQ974G5TP5A6,2024-06-07T13:38:09.667162+01:00,34,2024-06-07T13:38:09.667162+01:00,Round 34,2024-06-07T13:38:09.667162+01:00,1,2024-06-07T13:38:09.885266+01:00,false,2024-06-07T13:38:09.667162+01:00
01HZHD2T2132353ZKT0V7VQVJ9,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.633306+01:00,3000,2024-06-04T11:35:25.633306+01:00,false,2024-06-04T11:35:25.633306+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.633306+01:00,9,2024-06-04T11:35:25.633306+01:00,Round 9,2024-06-04T11:35:25.633306+01:00,1,2024-06-04T11:35:25.721715+01:00,false,2024-06-04T11:35:25.633306+01:00
01HZHDJE362QGXC4GZSMBEDCEH,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.670437+01:00,3000,2024-06-04T11:43:57.670437+01:00,true,2024-06-04T11:50:48.482808+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.670437+01:00,25,2024-06-04T11:43:57.670437+01:00,Round 25,2024-06-04T11:43:57.670437+01:00,1,2024-06-04T11:43:57.991197+01:00,true,2024-06-04T11:50:45.927865+01:00
01HZMQQYFH26GWR9PB2JFTVANP,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.345801+01:00,3000,2024-06-05T18:39:27.345801+01:00,true,2024-06-05T19:20:58.821305+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.345801+01:00,18,2024-06-05T18:39:27.345801+01:00,Round 18,2024-06-05T18:39:27.345801+01:00,1,2024-06-05T18:39:27.482116+01:00,true,2024-06-05T19:20:56.045589+01:00
